fromNode	toNode	weight	direction	fromAltName	toAltName
ATAD2	NCAPG	0.0715607168715579	undirected	ATAD2	NCAPG
ATAD2	FANCI	0.0688599116268207	undirected	ATAD2	FANCI
ATAD2	KIF20A	0.0651581822184763	undirected	ATAD2	KIF20A
ATAD2	CCNA2	0.0660159066974999	undirected	ATAD2	CCNA2
ATAD2	KIF2C	0.0854693890493626	undirected	ATAD2	KIF2C
ATAD2	NCAPG2	0.0534222673511647	undirected	ATAD2	NCAPG2
CCNE2	NCAPG	0.0689076330333038	undirected	CCNE2	NCAPG
CCNE2	FANCI	0.0667807669908403	undirected	CCNE2	FANCI
CCNE2	KIF20A	0.0658210020936448	undirected	CCNE2	KIF20A
CCNE2	CCNA2	0.0567410455197417	undirected	CCNE2	CCNA2
CCNE2	KIF2C	0.08144784780149	undirected	CCNE2	KIF2C
CCNE2	NCAPG2	0.0546035366874783	undirected	CCNE2	NCAPG2
RPL39L	CCNA2	0.0531452125338644	undirected	RPL39L	CCNA2
RPL39L	KIF2C	0.0652020005620195	undirected	RPL39L	KIF2C
NCAPG	TMPO	0.0715029051064191	undirected	NCAPG	TMPO
NCAPG	FANCI	0.10788501792962	undirected	NCAPG	FANCI
NCAPG	KIF20A	0.113605919154092	undirected	NCAPG	KIF20A
NCAPG	VRK1	0.0614133322748268	undirected	NCAPG	VRK1
NCAPG	CCNA2	0.117798829095717	undirected	NCAPG	CCNA2
NCAPG	DBF4	0.0610601298968425	undirected	NCAPG	DBF4
NCAPG	LMNB1	0.0738584601986505	undirected	NCAPG	LMNB1
NCAPG	CDC6	0.0921789931429628	undirected	NCAPG	CDC6
NCAPG	H2AX	0.0594796289845182	undirected	NCAPG	H2AX
NCAPG	OIP5	0.0858434198932156	undirected	NCAPG	OIP5
NCAPG	KIF2C	0.145466463948996	undirected	NCAPG	KIF2C
NCAPG	NCAPG2	0.0890203505984124	undirected	NCAPG	NCAPG2
NCAPG	MCM5	0.0553922151984026	undirected	NCAPG	MCM5
NCAPG	CDC7	0.0646845080852661	undirected	NCAPG	CDC7
NCAPG	RANBP1	0.0568401504602597	undirected	NCAPG	RANBP1
NCAPG	TUBG1	0.0543774928750909	undirected	NCAPG	TUBG1
NCAPG	RFC5	0.0725326410188603	undirected	NCAPG	RFC5
NCAPG	MCM7	0.0563410459663644	undirected	NCAPG	MCM7
RPAP3	GTF3C3	0.0676249546685877	undirected	RPAP3	GTF3C3
RPAP3	UBA2	0.0500326106411818	undirected	RPAP3	UBA2
RPAP3	NAA50	0.0504515514331069	undirected	RPAP3	NAA50
RPAP3	ACTR6	0.0568602376613617	undirected	RPAP3	ACTR6
RPAP3	SSB	0.0533897432696341	undirected	RPAP3	SSB
CCT6A	GTF3C3	0.0549668789421638	undirected	CCT6A	GTF3C3
CCT6A	MRPS17	0.0845963401631334	undirected	CCT6A	MRPS17
TNXA	TNXB	0.432593920533044	undirected	TNXA	TNXB
TNXA	TCF21	0.0581986145426462	undirected	TNXA	TCF21
TNXB	TCF21	0.0581986145426462	undirected	TNXB	TCF21
TMPO	FANCI	0.0742896650798013	undirected	TMPO	FANCI
TMPO	KIF20A	0.0647336496877434	undirected	TMPO	KIF20A
TMPO	CCNA2	0.0730310378042839	undirected	TMPO	CCNA2
TMPO	KIF2C	0.0847864181628161	undirected	TMPO	KIF2C
TMPO	NCAPG2	0.0523749497264251	undirected	TMPO	NCAPG2
TMPO	RFC5	0.0571033761128131	undirected	TMPO	RFC5
FANCI	KIF20A	0.0992167199492271	undirected	FANCI	KIF20A
FANCI	HELLS	0.059558144987874	undirected	FANCI	HELLS
FANCI	VRK1	0.0568159913579686	undirected	FANCI	VRK1
FANCI	CCNA2	0.106593902010142	undirected	FANCI	CCNA2
FANCI	DBF4	0.05741859552441	undirected	FANCI	DBF4
FANCI	LMNB1	0.0714972860978958	undirected	FANCI	LMNB1
FANCI	CDC6	0.0884331140143083	undirected	FANCI	CDC6
FANCI	OIP5	0.0949324532296402	undirected	FANCI	OIP5
FANCI	KIF2C	0.134528703273338	undirected	FANCI	KIF2C
FANCI	NCAPG2	0.0836458384132155	undirected	FANCI	NCAPG2
FANCI	MCM5	0.0521325431361757	undirected	FANCI	MCM5
FANCI	CDC7	0.0633978395145531	undirected	FANCI	CDC7
FANCI	RFC5	0.0706268192426773	undirected	FANCI	RFC5
FANCI	MCM7	0.0529515011642983	undirected	FANCI	MCM7
EEF1E1	GTF3C3	0.0619913127062508	undirected	EEF1E1	GTF3C3
EEF1E1	NAA50	0.0500971319258403	undirected	EEF1E1	NAA50
GTF3C3	UBA2	0.0643939637242143	undirected	GTF3C3	UBA2
GTF3C3	NAA50	0.0667285888504554	undirected	GTF3C3	NAA50
GTF3C3	TOPBP1	0.0517761740123272	undirected	GTF3C3	TOPBP1
GTF3C3	TPRKB	0.0601172015846251	undirected	GTF3C3	TPRKB
GTF3C3	LRPPRC	0.0729974068745754	undirected	GTF3C3	LRPPRC
GTF3C3	ACTR6	0.0687320453881393	undirected	GTF3C3	ACTR6
GTF3C3	PAWR	0.0555001083240903	undirected	GTF3C3	PAWR
GTF3C3	PSMD14	0.0802073146853509	undirected	GTF3C3	PSMD14
GTF3C3	HDAC2	0.0604943049441811	undirected	GTF3C3	HDAC2
GTF3C3	METTL5	0.0818577107631853	undirected	GTF3C3	METTL5
GTF3C3	HSPE1	0.053624200809963	undirected	GTF3C3	HSPE1
GTF3C3	ACTL6A	0.0502995893595886	undirected	GTF3C3	ACTL6A
GTF3C3	SSB	0.0871136761711614	undirected	GTF3C3	SSB
KIF20A	HELLS	0.0551856122619815	undirected	KIF20A	HELLS
KIF20A	CCNA2	0.122001372800568	undirected	KIF20A	CCNA2
KIF20A	LMNB1	0.0898469157051959	undirected	KIF20A	LMNB1
KIF20A	CDC6	0.0846316066698466	undirected	KIF20A	CDC6
KIF20A	H2AX	0.0602098282417852	undirected	KIF20A	H2AX
KIF20A	OIP5	0.0825494218148805	undirected	KIF20A	OIP5
KIF20A	KIF2C	0.166929873116427	undirected	KIF20A	KIF2C
KIF20A	NCAPG2	0.0813845706138614	undirected	KIF20A	NCAPG2
KIF20A	MCM5	0.0595379175336432	undirected	KIF20A	MCM5
KIF20A	CDC7	0.0563054453177411	undirected	KIF20A	CDC7
KIF20A	RANBP1	0.0593853911486615	undirected	KIF20A	RANBP1
KIF20A	TUBG1	0.0605860080364976	undirected	KIF20A	TUBG1
KIF20A	RFC5	0.0707102794244307	undirected	KIF20A	RFC5
KIF20A	MCM7	0.0677680483532925	undirected	KIF20A	MCM7
UBA2	NAA50	0.0521908388365153	undirected	UBA2	NAA50
HELLS	KIF2C	0.0745392594230044	undirected	HELLS	KIF2C
MRPL15	ELOC	0.0559091059875631	undirected	MRPL15	ELOC
NAA50	TOPBP1	0.0710281836090359	undirected	NAA50	TOPBP1
NAA50	TPRKB	0.0557892473177539	undirected	NAA50	TPRKB
NAA50	ACTR6	0.0509494091639995	undirected	NAA50	ACTR6
NAA50	PSMD14	0.0574025021275035	undirected	NAA50	PSMD14
NAA50	METTL5	0.0589272082383773	undirected	NAA50	METTL5
NAA50	ACTL6A	0.0512886050826729	undirected	NAA50	ACTL6A
NAA50	SSB	0.0563015284299265	undirected	NAA50	SSB
VRK1	KIF2C	0.0620393976525417	undirected	VRK1	KIF2C
CCNA2	DBF4	0.0562473750772877	undirected	CCNA2	DBF4
CCNA2	LMNB1	0.0756355607722949	undirected	CCNA2	LMNB1
CCNA2	CDC6	0.113978490097554	undirected	CCNA2	CDC6
CCNA2	H2AX	0.0851342077055828	undirected	CCNA2	H2AX
CCNA2	OIP5	0.11026703807567	undirected	CCNA2	OIP5
CCNA2	KIF2C	0.162036052896907	undirected	CCNA2	KIF2C
CCNA2	NCAPG2	0.0956534504164043	undirected	CCNA2	NCAPG2
CCNA2	MCM5	0.0673403234714863	undirected	CCNA2	MCM5
CCNA2	CDC7	0.053612620573753	undirected	CCNA2	CDC7
CCNA2	RANBP1	0.0820736840483663	undirected	CCNA2	RANBP1
CCNA2	TUBG1	0.0729474114013093	undirected	CCNA2	TUBG1
CCNA2	RFC5	0.0803640985709898	undirected	CCNA2	RFC5
CCNA2	MCM7	0.0835173385649723	undirected	CCNA2	MCM7
TOPBP1	ACTL6A	0.0525921755598324	undirected	TOPBP1	ACTL6A
TPRKB	METTL5	0.0567764933833119	undirected	TPRKB	METTL5
DBF4	KIF2C	0.0659234995050858	undirected	DBF4	KIF2C
DBF4	NCAPG2	0.0525391260147903	undirected	DBF4	NCAPG2
LRPPRC	SSB	0.0529074952310249	undirected	LRPPRC	SSB
LMNB1	KIF2C	0.109254698772298	undirected	LMNB1	KIF2C
LMNB1	NCAPG2	0.0534919781261106	undirected	LMNB1	NCAPG2
CDC6	OIP5	0.0645751270575095	undirected	CDC6	OIP5
CDC6	KIF2C	0.132268526611066	undirected	CDC6	KIF2C
CDC6	NCAPG2	0.0611839333368466	undirected	CDC6	NCAPG2
CDC6	RFC5	0.0528749346535628	undirected	CDC6	RFC5
DONSON	KIF2C	0.0575458441270871	undirected	DONSON	KIF2C
NUP155	KIF2C	0.0622277499982432	undirected	NUP155	KIF2C
H2AX	KIF2C	0.102898252794348	undirected	H2AX	KIF2C
OIP5	KIF2C	0.136735267299691	undirected	OIP5	KIF2C
OIP5	NCAPG2	0.0538042645143801	undirected	OIP5	NCAPG2
KIF2C	NCAPG2	0.112786307914641	undirected	KIF2C	NCAPG2
KIF2C	MCM5	0.0938002353963626	undirected	KIF2C	MCM5
KIF2C	NDC1	0.0505715995725672	undirected	KIF2C	NDC1
KIF2C	CDC7	0.0768754389083749	undirected	KIF2C	CDC7
KIF2C	RANBP1	0.104388382132023	undirected	KIF2C	RANBP1
KIF2C	NME1	0.0504051229514614	undirected	KIF2C	NME1
KIF2C	SAC3D1	0.054437647340075	undirected	KIF2C	SAC3D1
KIF2C	TUBG1	0.0972515917523486	undirected	KIF2C	TUBG1
KIF2C	RFC5	0.100562186277371	undirected	KIF2C	RFC5
KIF2C	MCM7	0.116535569543681	undirected	KIF2C	MCM7
NCAPG2	RFC5	0.0592145859529793	undirected	NCAPG2	RFC5
PSMD14	METTL5	0.0516435272531996	undirected	PSMD14	METTL5
PSMD14	SSB	0.0642894740788451	undirected	PSMD14	SSB
METTL5	HSPE1	0.0512256442142254	undirected	METTL5	HSPE1
METTL5	SSB	0.0702490034050229	undirected	METTL5	SSB
HSPE1	SSB	0.0534002382289358	undirected	HSPE1	SSB
NUP37	MRPL42	0.052380130905843	undirected	NUP37	MRPL42
