fromNode	toNode	weight	direction	fromAltName	toAltName
NPIPB5	LRRFIP1	0.121234337984239	undirected	NPIPB5	LRRFIP1
NPIPB5	CIST1	0.13947907565828	undirected	NPIPB5	CIST1
NPIPB5	PDE4C	0.13947907565828	undirected	NPIPB5	PDE4C
NPIPB5	ATP6V1G2-DDX39B	0.061539978285876	undirected	NPIPB5	ATP6V1G2-DDX39B
NPIPB5	DDX39B	0.061539978285876	undirected	NPIPB5	DDX39B
NPIPB5	NPIPA1	0.250234679869401	undirected	NPIPB5	NPIPA1
NPIPB5	NPIPA2	0.250234679869401	undirected	NPIPB5	NPIPA2
NPIPB5	NPIPA3	0.250234679869401	undirected	NPIPB5	NPIPA3
NPIPB5	NPIPA5	0.250234679869401	undirected	NPIPB5	NPIPA5
NPIPB5	NPIPA7	0.250234679869401	undirected	NPIPB5	NPIPA7
NPIPB5	NPIPA8	0.250234679869401	undirected	NPIPB5	NPIPA8
NPIPB5	NPIPB10P	0.250234679869401	undirected	NPIPB5	NPIPB10P
NPIPB5	PKD1P1	0.250234679869401	undirected	NPIPB5	PKD1P1
NPIPB5	DBT	0.0876652917762504	undirected	NPIPB5	DBT
NPIPB5	SRRM2	0.0595867369102726	undirected	NPIPB5	SRRM2
NPIPB5	USP34	0.133218150437488	undirected	NPIPB5	USP34
NPIPB5	NKTR	0.101180973530057	undirected	NPIPB5	NKTR
NPIPB5	LUC7L3	0.124696038085729	undirected	NPIPB5	LUC7L3
NPIPB5	TNFAIP8L1	0.11398454094757	undirected	NPIPB5	TNFAIP8L1
NPIPB5	SLC35E1	0.107569629165825	undirected	NPIPB5	SLC35E1
NPIPB5	ZNF721	0.0955439482814549	undirected	NPIPB5	ZNF721
NPIPB5	ANKRD36B	0.0796870591918849	undirected	NPIPB5	ANKRD36B
NPIPB5	HAUS2	0.131132112285886	undirected	NPIPB5	HAUS2
NPIPB5	UBXN4	0.0686725813513905	undirected	NPIPB5	UBXN4
NPIPB5	ZNF160	0.103047975997159	undirected	NPIPB5	ZNF160
NPIPB5	CDK5RAP3	0.0682566222052289	undirected	NPIPB5	CDK5RAP3
NPIPB5	TPR	0.0621647349220113	undirected	NPIPB5	TPR
NPIPB5	NSUN5P1	0.054893712277338	undirected	NPIPB5	NSUN5P1
NPIPB5	NSUN5P2	0.054893712277338	undirected	NPIPB5	NSUN5P2
NPIPB5	PGF	0.116166431633491	undirected	NPIPB5	PGF
NPIPB5	SNRNP70	0.0761616228032864	undirected	NPIPB5	SNRNP70
NPIPB5	PRR11	0.102161677563906	undirected	NPIPB5	PRR11
NPIPB5	ATP8B1	0.0542780826880693	undirected	NPIPB5	ATP8B1
NPIPB5	SCAF11	0.101825831917327	undirected	NPIPB5	SCAF11
NPIPB5	BPTF	0.0843867573718611	undirected	NPIPB5	BPTF
NPIPB5	TRA2A	0.0575616059809682	undirected	NPIPB5	TRA2A
NPIPB5	FBXW12	0.123483074615963	undirected	NPIPB5	FBXW12
NPIPB5	GABRE	0.0517972742482659	undirected	NPIPB5	GABRE
NPIPB5	SETD5	0.0550086682377388	undirected	NPIPB5	SETD5
NPIPB5	PILRB	0.0557700015299005	undirected	NPIPB5	PILRB
NPIPB5	STAG3L5P-PVRIG2P-PILRB	0.0557700015299005	undirected	NPIPB5	STAG3L5P-PVRIG2P-PILRB
NPIPB5	RALGDS	0.0675214051654299	undirected	NPIPB5	RALGDS
LRRFIP1	CIST1	0.226103609380827	undirected	LRRFIP1	CIST1
LRRFIP1	PDE4C	0.226103609380827	undirected	LRRFIP1	PDE4C
LRRFIP1	DBT	0.132924003099278	undirected	LRRFIP1	DBT
LRRFIP1	TNPO1	0.0661823419268853	undirected	LRRFIP1	TNPO1
LRRFIP1	SRRM2	0.070231879435615	undirected	LRRFIP1	SRRM2
LRRFIP1	DAZAP2	0.0514139613271332	undirected	LRRFIP1	DAZAP2
LRRFIP1	USP34	0.206890271900831	undirected	LRRFIP1	USP34
LRRFIP1	SPCS1	0.0553230211235772	undirected	LRRFIP1	SPCS1
LRRFIP1	NKTR	0.112991890347002	undirected	LRRFIP1	NKTR
LRRFIP1	LUC7L3	0.0905826747462764	undirected	LRRFIP1	LUC7L3
LRRFIP1	TNFAIP8L1	0.189416216065458	undirected	LRRFIP1	TNFAIP8L1
LRRFIP1	SLC35E1	0.205930283194587	undirected	LRRFIP1	SLC35E1
LRRFIP1	ZNF721	0.186811256552681	undirected	LRRFIP1	ZNF721
LRRFIP1	ANKRD36B	0.0600651738212188	undirected	LRRFIP1	ANKRD36B
LRRFIP1	HAUS2	0.204791916463462	undirected	LRRFIP1	HAUS2
LRRFIP1	UBXN4	0.0611263540150456	undirected	LRRFIP1	UBXN4
LRRFIP1	ZNF160	0.19787340229445	undirected	LRRFIP1	ZNF160
LRRFIP1	CDK5RAP3	0.0506892999300314	undirected	LRRFIP1	CDK5RAP3
LRRFIP1	TPR	0.0618528715714959	undirected	LRRFIP1	TPR
LRRFIP1	PGF	0.200517847894213	undirected	LRRFIP1	PGF
LRRFIP1	SNRNP70	0.0575644221523233	undirected	LRRFIP1	SNRNP70
LRRFIP1	PRR11	0.167317654232422	undirected	LRRFIP1	PRR11
LRRFIP1	ATP8B1	0.0988808586917416	undirected	LRRFIP1	ATP8B1
LRRFIP1	DICER1	0.0594315513581497	undirected	LRRFIP1	DICER1
LRRFIP1	SCAF11	0.0809758907246561	undirected	LRRFIP1	SCAF11
LRRFIP1	BPTF	0.053826798331542	undirected	LRRFIP1	BPTF
LRRFIP1	TRA2A	0.0722701027480348	undirected	LRRFIP1	TRA2A
LRRFIP1	FBXW12	0.208121774749562	undirected	LRRFIP1	FBXW12
LRRFIP1	SETD5	0.0511621727467828	undirected	LRRFIP1	SETD5
LRRFIP1	TCF7	0.0520215233762492	undirected	LRRFIP1	TCF7
LRRFIP1	RALGDS	0.0547684298056401	undirected	LRRFIP1	RALGDS
CIST1	PDE4C	0.254899295017393	undirected	CIST1	PDE4C
CIST1	NPIPA1	0.0507753754614602	undirected	CIST1	NPIPA1
CIST1	NPIPA2	0.0507753754614602	undirected	CIST1	NPIPA2
